group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
STATE_A,chr15q,17,52,0.01052502,0.02910249,-0.18552036,,,0.25640027,descriptive_secondary
STATE_A,chr16p,17,52,0.01364299,0.0453,-0.50904977,,,0.00177016,descriptive_secondary
STATE_A,chr16q,17,52,0.01366578,0.03924529,-0.41402715,,,0.01103997,descriptive_secondary
STATE_A,chr17p,17,52,0.0108,0.02435914,-0.17307692,,,0.28988737,descriptive_secondary
STATE_A,chr17q,17,52,0.0117,0.03055,-0.25226244,,,0.12216224,descriptive_secondary
STATE_A,chr18p,17,52,0.0293,0.01005,0.22171946,,,0.17453488,descriptive_secondary
STATE_A,chr18q,17,52,0.0293,0.01224384,0.19457014,,,0.23378947,descriptive_secondary
STATE_A,chr19p,17,52,0.0161,0.02070891,-0.07239819,,,0.66090648,descriptive_secondary
STATE_A,chr19q,17,52,0.0135,0.0263,-0.23303167,,,0.15346689,descriptive_secondary
STATE_A,chr20p,17,52,0.0094,0.05268313,-0.46832579,,,0.00403167,descriptive_secondary
STATE_A,chr20q,17,52,0.0136,0.06545918,-0.57466063,,,0.00041527,descriptive_secondary
STATE_A,chr21p,17,52,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_A,chr21q,17,52,0.01478253,0.03135,-0.15271493,,,0.350806,descriptive_secondary
STATE_A,chr22p,17,52,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_A,chr22q,17,52,0.0179,0.03528041,-0.25,,,0.12555959,descriptive_secondary
STATE_A,locus::VHL,17,52,-0.4106,-0.31755,-0.41855204,,,0.01019094,descriptive_secondary
STATE_A,locus::SETD2,17,52,-0.3967,-0.32833383,-0.40045249,,,0.0139761,descriptive_secondary
STATE_A,locus::PBRM1,17,52,-0.3967,-0.32715,-0.39819005,,,0.01452738,descriptive_secondary
STATE_A,locus::BAP1,17,52,-0.3967,-0.32715,-0.39819005,,,0.01452738,descriptive_secondary
STATE_A,locus::JAK2,17,52,0.0127,-0.0134,0.29638009,,,0.06916652,descriptive_secondary
STATE_A,locus::CDKN2A,17,52,0.0121,-0.01755,0.31900452,,,0.05039785,descriptive_secondary
STATE_A,locus::PTEN,17,52,0.0019,-0.00795,0.12782805,,,0.4354788,descriptive_secondary
STATE_A,fga,17,52,0.07639483,0.17047748,-0.5158371,,,0.00153446,descriptive_secondary
STATE_A,gain_burden,17,52,0.03204254,0.05411104,-0.23755656,,,0.14559077,descriptive_secondary
STATE_A,loss_burden,17,52,0.03775997,0.09679913,-0.50904977,,,0.00177016,descriptive_secondary
STATE_B,chr1p,14,55,-0.00305,0.0093,-0.24545455,,,0.16074172,descriptive_secondary
STATE_B,chr1q,14,55,0.01005,0.0303,-0.35714286,,,0.04093501,descriptive_secondary
STATE_B,chr2p,14,55,0.03281666,0.02921081,-0.12467532,,,0.47847486,descriptive_secondary
STATE_B,chr2q,14,55,0.00015711,0.0257,-0.43896104,,,0.01192944,descriptive_secondary
STATE_B,chr3p,14,55,-0.15483261,-0.35021174,0.62857143,,,0.00031407,descriptive_secondary
STATE_B,chr3q,14,55,0.0353,0.0156,0.16623377,,,0.34339434,descriptive_secondary
STATE_B,chr4p,14,55,0.02585,0.0122,0.15584416,,,0.37465047,descriptive_secondary
STATE_B,chr4q,14,55,0.02803816,0.0113,0.16623377,,,0.34339434,descriptive_secondary
STATE_B,chr5p,14,55,0.04796353,0.05231116,-0.00519481,,,0.98214371,descriptive_secondary
STATE_B,chr5q,14,55,0.05033742,0.18974304,-0.48831169,,,0.00514716,descriptive_secondary
STATE_B,chr6p,14,55,0.00513614,0.0093,-0.14805195,,,0.39920125,descriptive_secondary
STATE_B,chr6q,14,55,0.01085886,-0.0016,0.05974026,,,0.73708112,descriptive_secondary
STATE_B,chr7p,14,55,0.12954776,0.0319,0.35064935,,,0.04476386,descriptive_secondary
STATE_B,chr7q,14,55,0.16466687,0.0315441,0.43116883,,,0.01353338,descriptive_secondary
STATE_B,chr8p,14,55,-0.0046146,-0.0099,0.01298701,,,0.94646639,descriptive_secondary
STATE_B,chr8q,14,55,0.0075,0.01395807,-0.0961039,,,0.58601876,descriptive_secondary
STATE_B,chr9p,14,55,0.02410615,-0.0057822,0.36753247,,,0.03538961,descriptive_secondary
STATE_B,chr9q,14,55,0.03966317,-0.01100398,0.50779221,,,0.0036188,descriptive_secondary
STATE_B,chr10p,14,55,0.00494966,0.01174157,-0.14545455,,,0.40760692,descriptive_secondary
STATE_B,chr10q,14,55,-0.00191444,-0.00037966,-0.03636364,,,0.84036024,descriptive_secondary
STATE_B,chr11p,14,55,0.04775608,0.0221,0.41558442,,,0.01731677,descriptive_secondary
STATE_B,chr11q,14,55,0.04015,0.0211,0.28311688,,,0.10546082,descriptive_secondary
STATE_B,chr12p,14,55,0.0768199,0.0315,0.39480519,,,0.02378883,descriptive_secondary
STATE_B,chr12q,14,55,0.07549594,0.0329,0.33246753,,,0.05711626,descriptive_secondary
STATE_B,chr13p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_B,chr13q,14,55,0.00238806,0.01469768,-0.19480519,,,0.2663058,descriptive_secondary
STATE_B,chr14p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_B,chr14q,14,55,-0.00159089,-0.16066109,0.33766234,,,0.05332718,descriptive_secondary
STATE_B,chr15p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_B,chr15q,14,55,0.035,0.02392572,0.12727273,,,0.46927101,descriptive_secondary
STATE_B,chr16p,14,55,0.0405,0.0302,0.01038961,,,0.95835077,descriptive_secondary
STATE_B,chr16q,14,55,0.03875921,0.0302,0.05714286,,,0.74836177,descriptive_secondary
STATE_B,chr17p,14,55,0.00886725,0.02371828,-0.26233766,,,0.1337227,descriptive_secondary
STATE_B,chr17q,14,55,0.0191,0.02613022,-0.16623377,,,0.34338993,descriptive_secondary
STATE_B,chr18p,14,55,0.01725,0.0201,0.02597403,,,0.88727626,descriptive_secondary
STATE_B,chr18q,14,55,0.01799121,0.0207,0.04415584,,,0.80552913,descriptive_secondary
STATE_B,chr19p,14,55,0.02098036,0.0196,-0.02207792,,,0.90498332,descriptive_secondary
STATE_B,chr19q,14,55,0.0315,0.02230999,0.14155844,,,0.4203938,descriptive_secondary
STATE_B,chr20p,14,55,0.06168492,0.0312,0.34545455,,,0.04803679,descriptive_secondary
STATE_B,chr20q,14,55,0.06758899,0.0352,0.25194805,,,0.14990021,descriptive_secondary
STATE_B,chr21p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_B,chr21q,14,55,0.02075,0.021,-0.09090909,,,0.60670872,descriptive_secondary
STATE_B,chr22p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_B,chr22q,14,55,0.03404897,0.0259,-0.02077922,,,0.91089547,descriptive_secondary
STATE_B,locus::VHL,14,55,-0.1489,-0.3905,0.65194805,,,0.00018571,descriptive_secondary
STATE_B,locus::SETD2,14,55,-0.21515,-0.3913,0.63896104,,,0.00024919,descriptive_secondary
STATE_B,locus::PBRM1,14,55,-0.21515,-0.3913,0.63636364,,,0.00026411,descriptive_secondary
STATE_B,locus::BAP1,14,55,-0.21515,-0.3913,0.63636364,,,0.00026411,descriptive_secondary
STATE_B,locus::JAK2,14,55,0.03905,-0.0024,0.44025974,,,0.01167942,descriptive_secondary
STATE_B,locus::CDKN2A,14,55,0.0241,-0.0163,0.35454545,,,0.04243114,descriptive_secondary
STATE_B,locus::PTEN,14,55,-0.00195,-0.0002,-0.03896104,,,0.82870901,descriptive_secondary
STATE_B,fga,14,55,0.14646365,0.13703489,0.08571429,,,0.62772557,descriptive_secondary
STATE_B,gain_burden,14,55,0.04443834,0.04972458,-0.03636364,,,0.84035448,descriptive_secondary
STATE_B,loss_burden,14,55,0.12831548,0.07122443,0.22077922,,,0.20737385,descriptive_secondary
STATE_C,chr1p,14,55,0.01657987,0.0071,0.17402597,,,0.32107476,descriptive_secondary
STATE_C,chr1q,14,55,0.05401652,0.01711825,0.35844156,,,0.04020386,descriptive_secondary
STATE_C,chr2p,14,55,0.04028821,0.02860152,0.18961039,,,0.27934672,descriptive_secondary
STATE_C,chr2q,14,55,0.03383303,0.0129,0.12467532,,,0.47847486,descriptive_secondary
STATE_C,chr3p,14,55,-0.27527974,-0.3458,0.23636364,,,0.17690527,descriptive_secondary
STATE_C,chr3q,14,55,0.0244055,0.0159,0.08831169,,,0.61717961,descriptive_secondary
STATE_C,chr4p,14,55,0.02469106,0.0113,0.16103896,,,0.35880845,descriptive_secondary
STATE_C,chr4q,14,55,0.01526915,0.0113,0.07792208,,,0.65981559,descriptive_secondary
STATE_C,chr5p,14,55,0.04605099,0.0492,-0.05194805,,,0.77108316,descriptive_secondary
STATE_C,chr5q,14,55,0.15181723,0.17385583,0.08051948,,,0.64904541,descriptive_secondary
STATE_C,chr6p,14,55,0.02478159,0.0091,0.17012987,,,0.33210684,descriptive_secondary
STATE_C,chr6q,14,55,-0.04934248,0.0087,-0.36103896,,,0.03877653,descriptive_secondary
STATE_C,chr7p,14,55,0.04138718,0.0412,0.04675325,,,0.79400268,descriptive_secondary
STATE_C,chr7q,14,55,0.03617687,0.0412,-0.02597403,,,0.88727831,descriptive_secondary
STATE_C,chr8p,14,55,0.00915,-0.0099,0.25844156,,,0.13962559,descriptive_secondary
STATE_C,chr8q,14,55,0.03868997,0.0123,0.43896104,,,0.011931,descriptive_secondary
STATE_C,chr9p,14,55,-0.05982057,0.0002,-0.11168831,,,0.52598566,descriptive_secondary
STATE_C,chr9q,14,55,-0.0091926,0.000524,-0.15064935,,,0.39091345,descriptive_secondary
STATE_C,chr10p,14,55,0.03032481,0.00450771,0.22337662,,,0.20204725,descriptive_secondary
STATE_C,chr10q,14,55,0.0247,-0.0065634,0.34285714,,,0.04975039,descriptive_secondary
STATE_C,chr11p,14,55,0.03134369,0.0273,-0.03116883,,,0.86375798,descriptive_secondary
STATE_C,chr11q,14,55,0.02624292,0.0216,-0.09350649,,,0.59632114,descriptive_secondary
STATE_C,chr12p,14,55,0.0352,0.04044839,-0.08051948,,,0.64904541,descriptive_secondary
STATE_C,chr12q,14,55,0.03496892,0.04250087,-0.11948052,,,0.49719941,descriptive_secondary
STATE_C,chr13p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_C,chr13q,14,55,0.01355,0.0135,-0.03116883,,,0.86375922,descriptive_secondary
STATE_C,chr14p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_C,chr14q,14,55,-0.29325702,-0.0347719,-0.52987013,,,0.00239412,descriptive_secondary
STATE_C,chr15p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_C,chr15q,14,55,0.03724159,0.01336062,0.22857143,,,0.1916946,descriptive_secondary
STATE_C,chr16p,14,55,0.0309,0.0359,-0.04415584,,,0.80553087,descriptive_secondary
STATE_C,chr16q,14,55,0.0342852,0.03027771,0.01298701,,,0.94646688,descriptive_secondary
STATE_C,chr17p,14,55,0.02835,0.0184,0.17272727,,,0.32472224,descriptive_secondary
STATE_C,chr17q,14,55,0.031492,0.0223329,0.19350649,,,0.26952383,descriptive_secondary
STATE_C,chr18p,14,55,-0.04703095,0.0276,-0.41948052,,,0.01629165,descriptive_secondary
STATE_C,chr18q,14,55,-0.0284849,0.0276,-0.39090909,,,0.02521051,descriptive_secondary
STATE_C,chr19p,14,55,0.02340891,0.0194,0.02987013,,,0.86962734,descriptive_secondary
STATE_C,chr19q,14,55,0.0276,0.0194,0.15454545,,,0.37867319,descriptive_secondary
STATE_C,chr20p,14,55,0.02827642,0.0377,-0.26233766,,,0.13372625,descriptive_secondary
STATE_C,chr20q,14,55,0.03685,0.0424,0.05974026,,,0.73707881,descriptive_secondary
STATE_C,chr21p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_C,chr21q,14,55,0.0307,0.0206,0.1025974,,,0.56061919,descriptive_secondary
STATE_C,chr22p,14,55,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_C,chr22q,14,55,0.03048041,0.0259,-0.04025974,,,0.82289875,descriptive_secondary
STATE_C,locus::VHL,14,55,-0.3077,-0.3836,0.27012987,,,0.12251144,descriptive_secondary
STATE_C,locus::SETD2,14,55,-0.32638383,-0.3863,0.18961039,,,0.2793555,descriptive_secondary
STATE_C,locus::PBRM1,14,55,-0.31295,-0.3863,0.19480519,,,0.2663058,descriptive_secondary
STATE_C,locus::BAP1,14,55,-0.31295,-0.3863,0.19480519,,,0.2663058,descriptive_secondary
STATE_C,locus::JAK2,14,55,-0.04115,0.0036,-0.14155844,,,0.42038956,descriptive_secondary
STATE_C,locus::CDKN2A,14,55,-0.07545,0.0002,-0.15584416,,,0.37464611,descriptive_secondary
STATE_C,locus::PTEN,14,55,0.0308,-0.0064,0.39350649,,,0.02425263,descriptive_secondary
STATE_C,fga,14,55,0.15964633,0.13667985,0.10649351,,,0.54564544,descriptive_secondary
STATE_C,gain_burden,14,55,0.04798735,0.05074485,0.01038961,,,0.95834925,descriptive_secondary
STATE_C,loss_burden,14,55,0.08464386,0.07266422,0.07792208,,,0.65981559,descriptive_secondary
STATE_D,chr1p,24,45,0.01570475,0.0083,0.17777778,,,0.22889975,descriptive_secondary
STATE_D,chr1q,24,45,0.04860951,0.01711825,0.22777778,,,0.12274126,descriptive_secondary
STATE_D,chr2p,24,45,0.0477,0.0291,0.24907407,,,0.091359,descriptive_secondary
STATE_D,chr2q,24,45,0.0327,0.0124,0.28518519,,,0.05311884,descriptive_secondary
STATE_D,chr3p,24,45,-0.35550243,-0.3073,-0.2962963,,,0.04448296,descriptive_secondary
STATE_D,chr3q,24,45,0.01605,0.0156,0.04444444,,,0.76717497,descriptive_secondary
STATE_D,chr4p,24,45,-0.0035,0.02,-0.22777778,,,0.12274468,descriptive_secondary
STATE_D,chr4q,24,45,0.0046138,0.01693831,-0.13333333,,,0.36768652,descriptive_secondary
STATE_D,chr5p,24,45,0.060331,0.0463,0.10740741,,,0.46880062,descriptive_secondary
STATE_D,chr5q,24,45,0.18074611,0.16251373,0.09814815,,,0.50833157,descriptive_secondary
STATE_D,chr6p,24,45,-0.00695,0.0138,-0.08611111,,,0.562214,descriptive_secondary
STATE_D,chr6q,24,45,-0.00584975,0.00865542,0.03888889,,,0.79619412,descriptive_secondary
STATE_D,chr7p,24,45,0.05401598,0.0319,0.14074074,,,0.34149748,descriptive_secondary
STATE_D,chr7q,24,45,0.05418434,0.0315441,0.12777778,,,0.38812709,descriptive_secondary
STATE_D,chr8p,24,45,-0.04924257,0.0062,-0.28148148,,,0.0562959,descriptive_secondary
STATE_D,chr8q,24,45,0.02785827,0.0132,0.0037037,,,0.9849223,descriptive_secondary
STATE_D,chr9p,24,45,-0.07164619,0.0121,-0.43055556,,,0.0034673,descriptive_secondary
STATE_D,chr9q,24,45,-0.11053999,0.012,-0.48240741,,,0.00105392,descriptive_secondary
STATE_D,chr10p,24,45,0.00942121,0.01174157,0.03703704,,,0.80593235,descriptive_secondary
STATE_D,chr10q,24,45,-0.02531699,0.0032,-0.34444444,,,0.01943501,descriptive_secondary
STATE_D,chr11p,24,45,0.02805,0.0273,-0.03888889,,,0.7961923,descriptive_secondary
STATE_D,chr11q,24,45,0.02805205,0.0216,0.0537037,,,0.71954308,descriptive_secondary
STATE_D,chr12p,24,45,0.06381506,0.0312,0.32407407,,,0.02791397,descriptive_secondary
STATE_D,chr12q,24,45,0.06493222,0.03123845,0.32037037,,,0.02975807,descriptive_secondary
STATE_D,chr13p,24,45,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_D,chr13q,24,45,0.03249598,0.0105,0.31111111,,,0.03483238,descriptive_secondary
STATE_D,chr14p,24,45,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_D,chr14q,24,45,-0.11743455,-0.1275928,-0.07407407,,,0.61872848,descriptive_secondary
STATE_D,chr15p,24,45,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_D,chr15q,24,45,0.0219033,0.0248,-0.10185185,,,0.49231248,descriptive_secondary
STATE_D,chr16p,24,45,0.0703,0.02767518,0.44074074,,,0.00276958,descriptive_secondary
STATE_D,chr16q,24,45,0.0586,0.0299,0.28888889,,,0.05009922,descriptive_secondary
STATE_D,chr17p,24,45,0.02710914,0.0141,0.20555556,,,0.16386349,descriptive_secondary
STATE_D,chr17q,24,45,0.0384,0.0246,0.18703704,,,0.20544415,descriptive_secondary
STATE_D,chr18p,24,45,0.01615,0.0201,0.09907407,,,0.50429355,descriptive_secondary
STATE_D,chr18q,24,45,0.01873527,0.0207,0.08796296,,,0.55375032,descriptive_secondary
STATE_D,chr19p,24,45,0.02005,0.0193,0.0537037,,,0.71954308,descriptive_secondary
STATE_D,chr19q,24,45,0.02252847,0.0255,-0.02037037,,,0.89475589,descriptive_secondary
STATE_D,chr20p,24,45,0.07110189,0.0286,0.32407407,,,0.02791254,descriptive_secondary
STATE_D,chr20q,24,45,0.0743,0.0343,0.24814815,,,0.09257713,descriptive_secondary
STATE_D,chr21p,24,45,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_D,chr21q,24,45,0.03545,0.0167,0.11666667,,,0.43102833,descriptive_secondary
STATE_D,chr22p,24,45,0.0,0.0,0.0,,,1.0,descriptive_secondary
STATE_D,chr22q,24,45,0.04285,0.0231,0.24814815,,,0.09257415,descriptive_secondary
STATE_D,locus::VHL,24,45,-0.42905,-0.3252,-0.31481481,,,0.03272025,descriptive_secondary
STATE_D,locus::SETD2,24,45,-0.41725,-0.3427,-0.26296296,,,0.07462987,descriptive_secondary
STATE_D,locus::PBRM1,24,45,-0.41725,-0.3427,-0.26666667,,,0.07061739,descriptive_secondary
STATE_D,locus::BAP1,24,45,-0.41725,-0.3427,-0.26666667,,,0.07061739,descriptive_secondary
STATE_D,locus::JAK2,24,45,-0.0692,0.0126,-0.45555556,,,0.001981,descriptive_secondary
STATE_D,locus::CDKN2A,24,45,-0.1077,0.012,-0.40277778,,,0.00625761,descriptive_secondary
STATE_D,locus::PTEN,24,45,-0.02255,0.0041,-0.35740741,,,0.01529505,descriptive_secondary
STATE_D,fga,24,45,0.18261962,0.12499893,0.28518519,,,0.05312318,descriptive_secondary
STATE_D,gain_burden,24,45,0.06638443,0.04419657,0.21296296,,,0.14912836,descriptive_secondary
STATE_D,loss_burden,24,45,0.08577579,0.06933472,0.2037037,,,0.16771898,descriptive_secondary
